id,dep_delayed_15min
18904,0.42738253
18905,0.54656494
18906,0.027304957
18907,0.821068
18908,0.7355266
18909,0.076373264
18910,0.04927906
18911,0.19097708
18912,0.16260423
18913,0.051984314
18914,0.0110552935
18915,0.07227286
18916,0.3550615
18917,0.20353988
18918,0.08149309
18919,0.58532554
18920,0.13974616
18921,0.27112925
18922,0.75141746
18923,0.21694875
18924,0.11498447
18925,0.030807445
18926,0.4849007
18927,0.027017033
18928,0.46903193
18929,0.27922443
18930,0.20109393
18931,0.11824006
18932,0.0021253272
18933,0.09370703
18934,0.11819696
18935,0.302208
18936,0.23736462
18937,0.34070173
18938,0.29366302
18939,0.052854575
18940,0.079601295
18941,0.16232584
18942,0.42651376
18943,0.15465534
18944,0.2897718
18945,0.37178233
18946,0.26205033
18947,0.0034806032
18948,0.041006252
18949,0.24282241
18950,0.18766479
18951,0.65718144
18952,0.14610718
18953,0.26602995
18954,0.43242025
18955,0.079303965
18956,0.047520813
18957,0.12101793
18958,0.6046039
18959,0.7157149
18960,0.69610196
18961,0.2967705
18962,0.39648664
18963,0.10743151
18964,0.53933454
18965,0.04248214
18966,0.24169937
18967,0.61711437
18968,0.3226722
18969,0.13614589
18970,0.12822165
18971,0.13628916
18972,0.16676387
18973,0.17644845
18974,0.065414116
18975,0.15762867
18976,0.12108614
18977,0.08968723
18978,0.25044402
18979,0.31887248
18980,0.32572255
18981,0.14481668
18982,0.0022767207
18983,0.022170914
18984,0.3767256
18985,0.08633822
18986,0.1942302
18987,0.2008015
18988,0.26280287
18989,0.0106620025
18990,0.1374104
18991,0.08685439
18992,0.17247795
18993,0.2603236
18994,0.20637092
18995,0.36196578
18996,0.017025843
18997,0.020597076
18998,0.193354
18999,0.059880592
19000,0.09404912
19001,0.122608535
19002,0.36093575
19003,0.11754789
19004,0.088548616
19005,0.012452234
19006,0.45910516
19007,0.20216855
19008,0.013854708
19009,0.25749752
19010,0.007035417
19011,0.30650255
19012,0.20489112
19013,0.84949416
19014,0.3781508
19015,0.10448437
19016,0.1279483
19017,0.2060901
19018,0.037841734
19019,0.50681347
19020,0.023382735
19021,0.1629671
19022,0.14843985
19023,0.045214534
19024,0.015645146
19025,0.09762885
19026,0.26374182
19027,0.11391848
19028,0.042604577
19029,0.19253756
19030,0.38194463
19031,0.34293544
19032,0.101481594
19033,0.18312958
19034,0.06414061
19035,0.05834385
19036,0.9798544
19037,0.07015441
19038,0.021845521
19039,0.10290514
19040,0.35106128
19041,0.92487615
19042,0.10748157
19043,0.2949933
19044,0.091136195
19045,0.17719653
19046,0.42167896
19047,0.11435698
19048,0.31454828
19049,0.23718303
19050,0.5128446
19051,0.4073296
19052,0.04675722
19053,0.08163502
19054,0.1055767
19055,0.38909277
19056,0.044502385
19057,0.84785837
19058,0.013335658
19059,0.04781292
19060,0.15471563
19061,0.23094483
19062,0.047496796
19063,0.05147266
19064,0.11917958
19065,0.14973384
19066,0.018020606
19067,0.10247854
19068,0.024799468
19069,0.11683371
19070,0.077068485
19071,0.054563772
19072,0.20102744
19073,0.41151908
19074,0.07900659
19075,0.5881076
19076,0.0071964003
19077,0.3057643
19078,0.10801345
19079,0.49317855
19080,0.027203484
19081,0.07315396
19082,0.5041371
19083,0.03926671
19084,0.069971964
19085,0.041870397
19086,0.06617147
19087,0.15666422
19088,0.32836324
19089,0.268317
19090,0.18036385
19091,0.14602606
19092,0.33790898
19093,0.10424458
19094,0.041048177
19095,0.15059006
19096,0.073742375
19097,0.046586294
19098,0.13932791
19099,0.24908084
19100,0.011976927
19101,0.055465046
19102,0.03623097
19103,0.26971442
19104,0.13948324
19105,0.11159337
19106,0.046523727
19107,0.65994906
19108,0.39000252
19109,0.39668998
19110,0.15050277
19111,0.113713175
19112,0.4614873
19113,0.018619841
19114,0.36586526
19115,0.18487638
19116,0.23531684
19117,0.47831964
19118,0.053142622
19119,0.1664026
19120,0.20285632
19121,0.08195176
19122,0.49997127
19123,0.112199605
19124,0.26700336
19125,0.4557488
19126,0.024313048
19127,0.0021003766
19128,0.39913106
19129,0.022421537
19130,0.38138074
19131,0.008615874
19132,0.028655073
19133,0.0924429
19134,0.40963328
19135,0.22392121
19136,0.25035772
19137,0.16600333
19138,0.3587277
19139,0.04482982
19140,0.29889226
19141,0.3182087
19142,0.17353074
19143,0.19263607
19144,0.14853613
19145,0.08879382
19146,0.15585044
19147,0.010858861
19148,0.0019752034
19149,0.017068606
19150,0.111100376
19151,0.29290918
19152,0.097785994
19153,0.112768136
19154,0.5969193
19155,0.16887395
19156,0.06810829
19157,0.3198722
19158,0.005134764
19159,0.0030057444
19160,0.12522739
19161,0.2447914
19162,0.2941233
19163,0.82623404
19164,0.48778725
19165,0.07019533
19166,0.1185421
19167,0.0016547266
19168,0.0737983
19169,0.07034006
19170,0.19708122
19171,0.027058035
19172,0.09435008
19173,0.115182795
19174,0.117089145
19175,0.01504015
19176,0.034411687
19177,0.004244442
19178,0.11457067
19179,0.044805408
19180,0.18638594
19181,0.10753073
19182,0.18303369
19183,0.5961947
19184,0.08273244
19185,0.27422166
19186,0.15166348
19187,0.21664368
19188,0.10275745
19189,0.16363633
19190,0.00077010423
19191,0.06776973
19192,0.38006073
19193,0.0431295
19194,0.11710215
19195,0.3352494
19196,0.4129713
19197,0.0051375097
19198,0.17007643
19199,0.14688678
19200,0.94498277
19201,0.33161408
19202,0.21673767
19203,0.0488924
19204,0.13087958
19205,0.013241829
19206,0.7194709
19207,0.4355758
19208,0.26063
19209,0.7531982
19210,0.03523733
19211,0.0035127583
19212,0.36259633
19213,0.08476829
19214,0.15804052
19215,0.0024632437
19216,0.026805576
19217,0.04158315
19218,0.2071098
19219,0.17634012
19220,0.036770165
19221,0.005614068
19222,0.20742603
19223,0.057985775
19224,0.14917564
19225,0.2151809
19226,0.15659866
19227,0.13364246
19228,0.022951068
19229,0.1522003
19230,0.02751506
19231,0.3266433
19232,0.16722718
19233,0.34697387
19234,0.042418107
19235,0.09660202
19236,0.012503675
19237,0.2534386
19238,0.6102243
19239,0.21935949
19240,0.13569714
19241,0.45709962
19242,0.104816645
19243,0.12661119
19244,0.08418948
19245,0.014909458
19246,0.01458719
19247,0.09233588
19248,0.23803683
19249,0.20413898
19250,0.11610331
19251,0.17794608
19252,0.21523875
19253,0.04166042
19254,0.21298893
19255,0.33601114
19256,0.25118256
19257,0.06606693
19258,0.17492147
19259,0.1661472
19260,0.028902194
19261,0.06293237
19262,0.2257597
19263,0.18816254
19264,0.10405747
19265,0.42880854
19266,0.08892184
19267,0.035600033
19268,0.2234252
19269,0.1746754
19270,0.5426986
19271,0.4191526
19272,0.07947632
19273,0.0008055308
19274,0.37168223
19275,0.14479616
19276,0.18191072
19277,0.22643004
19278,0.113657765
19279,0.1968574
19280,0.297356
19281,0.26092345
19282,0.13299836
19283,0.018099329
19284,0.14209875
19285,0.016670331
19286,0.123047605
19287,0.18863316
19288,0.23466334
19289,0.41896394
19290,0.010270885
19291,0.189436
19292,0.00083222974
19293,0.001760685
19294,0.33744448
19295,0.250701
19296,0.007111735
19297,0.12601462
19298,0.0676927
19299,0.07133135
19300,0.16466784
19301,0.40483317
19302,0.08956815
19303,0.026227145
19304,0.19695735
19305,0.47249877
19306,0.085891165
19307,0.062594905
19308,0.44731808
19309,0.36247438
19310,0.24665391
19311,0.088169746
19312,0.07498494
19313,0.10424725
19314,0.07443215
19315,0.1655544
19316,0.22483124
19317,0.089396924
19318,0.017329076
19319,0.15914714
19320,0.41945073
19321,0.060767412
19322,0.09004186
19323,0.015490845
19324,0.47094917
19325,0.26799342
19326,0.08145262
19327,0.12443944
19328,0.15964462
19329,0.07162657
19330,0.20882277
19331,0.19745319
19332,0.0017075747
19333,0.11761576
19334,0.31032658
19335,0.25320584
19336,0.39789504
19337,0.091511115
19338,0.28958657
19339,0.18608886
19340,0.11985875
19341,0.14589716
19342,0.85928375
19343,0.13735323
19344,0.17005232
19345,0.31166694
19346,0.02134223
19347,0.11038974
19348,0.0017955526
19349,0.124975316
19350,0.33450738
19351,0.33102465
19352,0.15413192
19353,0.2909879
19354,0.05864184
19355,0.021512868
19356,0.057806753
19357,0.12723002
19358,0.6796677
19359,0.14983745
19360,0.027329087
19361,0.15351024
19362,0.13992427
19363,0.08424016
19364,0.647578
19365,0.0780243
19366,0.22799739
19367,0.5188064
19368,0.42225164
19369,0.23574185
19370,0.12877175
19371,0.18213588
19372,0.16603465
19373,0.18368162
19374,0.16424115
19375,0.3234555
19376,0.18935706
19377,0.14664617
19378,0.25615126
19379,0.0121639175
19380,0.17556211
19381,0.003634783
19382,0.096789755
19383,0.08019181
19384,0.13685513
19385,0.10090955
19386,0.32621703
19387,0.09649918
19388,0.035225667
19389,0.09628442
19390,0.16837361
19391,0.27361456
19392,0.1472546
19393,0.028581904
19394,0.31392077
19395,0.47230652
19396,0.09102782
19397,0.038522042
19398,0.2867662
19399,0.3703549
19400,0.015095864
19401,0.060806923
19402,0.4051547
19403,0.40785286
19404,0.03351409
19405,0.14166813
19406,0.008518328
19407,0.19993532
19408,0.1604597
19409,0.03356488
19410,0.21690013
19411,0.116431445
19412,0.21158707
19413,0.159948
19414,0.069852084
19415,0.0077508083
19416,0.5295706
19417,0.099811055
19418,0.019201208
19419,0.21504492
19420,0.2481034
19421,0.114129476
19422,0.071274534
19423,0.16460824
19424,0.0023010965
19425,0.101799406
19426,0.36260208
19427,0.16502836
19428,0.040904105
19429,0.067437045
19430,0.30930847
19431,0.0032989804
19432,0.13914235
19433,0.06439046
19434,0.49959454
19435,0.13903262
19436,0.49975276
19437,0.34240624
19438,0.0756584
19439,0.25850147
19440,0.014115219
19441,0.054134652
19442,0.29737175
19443,0.75709593
19444,0.16969989
19445,0.11825102
19446,0.113773495
19447,0.26203728
19448,0.14073214
19449,0.23609225
19450,0.098228686
19451,0.32821178
19452,0.029112678
19453,0.10503678
19454,0.119598225
19455,0.001473045
19456,0.20973483
19457,0.09293475
19458,0.20052662
19459,0.29228058
19460,0.45934707
19461,0.3626047
19462,0.15800028
19463,0.16539359
19464,0.27719134
19465,0.1939966
19466,0.34227148
19467,0.46459183
19468,0.035559736
19469,0.16068104
19470,0.353376
19471,0.016682139
19472,0.35725868
19473,0.06138978
19474,0.038826823
19475,0.08840174
19476,0.18145557
19477,0.13723095
19478,0.09465396
19479,0.12357769
19480,0.012907799
19481,0.2315502
19482,0.22835629
19483,0.16571073
19484,0.319123
19485,0.08549597
19486,0.1361345
19487,0.21675631
19488,0.10952206
19489,0.014265027
19490,0.14074661
19491,0.21435061
19492,0.24131502
19493,0.5647521
19494,0.050720766
19495,0.21781202
19496,0.16209897
19497,0.14806262
19498,0.109642155
19499,0.24600655
19500,0.27117905
19501,0.0017669658
19502,0.058321595
19503,0.023639673
19504,0.31731692
19505,0.03222273
19506,0.049530447
19507,0.13171923
19508,0.17545947
19509,0.011754317
19510,0.18766205
19511,0.20812513
19512,0.11289002
19513,0.13335022
19514,0.22454068
19515,0.032055173
19516,0.100143686
19517,0.12610212
19518,0.037138745
19519,0.13972831
19520,0.076498054
19521,0.121932775
19522,0.043851886
19523,0.14366423
19524,0.037231233
19525,0.20077872
19526,0.1052722
19527,0.01846967
19528,0.17379712
19529,0.084486924
19530,0.26322863
19531,0.14555053
19532,0.26185024
19533,0.28151274
19534,0.2549151
19535,0.06211993
19536,0.08779653
19537,0.15544368
19538,0.0708578
19539,0.06850738
19540,0.3253002
19541,0.017540846
19542,0.13794129
19543,0.3467383
19544,0.2341747
19545,0.097865045
19546,0.048486497
19547,0.09060355
19548,0.19592737
19549,0.10153728
19550,0.18355083
19551,0.41525033
19552,0.15003781
19553,0.14545256
19554,0.2785198
19555,0.20637807
19556,0.09704603
19557,0.105554335
19558,0.04117291
19559,0.4583578
19560,0.13223143
19561,0.034946673
19562,0.028729549
19563,0.34725827
19564,0.22105321
19565,0.12658465
19566,0.054744788
19567,0.1931418
19568,0.12608008
19569,0.5443676
19570,0.08083906
19571,0.21283208
19572,0.067939125
19573,0.046333004
19574,0.03825913
19575,0.2054625
19576,0.1525888
19577,0.3070635
19578,0.06282512
19579,0.18322526
19580,0.0229057
19581,0.1572176
19582,0.06950624
19583,0.28919983
19584,0.17304295
19585,0.39812687
19586,0.32485786
19587,0.2487876
19588,0.30176884
19589,0.18762249
19590,0.1439323
19591,0.635225
19592,0.1758633
19593,0.25014484
19594,0.34303027
19595,0.028039107
19596,0.090881415
19597,0.35781404
19598,0.018838372
19599,0.6531165
19600,0.17061077
19601,0.534966
19602,0.15288481
19603,0.09425516
19604,0.09292036
19605,0.0020903572
19606,0.29286668
19607,0.25343388
19608,0.1853616
19609,0.1527154
19610,0.16286863
19611,0.03408565
19612,0.26868036
19613,0.7573541
19614,0.8721253
19615,0.18645805
19616,0.21607898
19617,0.0011636147
19618,0.064548776
19619,0.06454384
19620,0.40699407
19621,0.023245806
19622,0.31023288
19623,0.06568985
19624,0.3566174
19625,0.006185013
19626,0.023516677
19627,0.026345603
19628,0.27828157
19629,0.12905101
19630,0.0059570326
19631,0.13322565
19632,0.008857259
19633,0.14016806
19634,0.06843455
19635,0.6061999
19636,0.031890918
19637,0.18932506
19638,0.17074609
19639,0.05980212
19640,0.16861576
19641,0.47263545
19642,0.046902977
19643,0.20847912
19644,0.37136418
19645,0.047523834
19646,0.66862047
19647,0.25312853
19648,0.28991023
19649,0.09293521
19650,0.06558907
19651,0.0854439
19652,0.3552726
19653,0.084224634
19654,0.06538952
19655,0.04043996
19656,0.18155655
19657,0.08473611
19658,0.090430476
19659,0.2599116
19660,0.111949444
19661,0.108932324
19662,0.0016720591
19663,0.30497077
19664,0.572287
19665,0.18384002
19666,0.15287836
19667,0.2340356
19668,0.051326945
19669,0.026125107
19670,0.37846026
19671,0.38110062
19672,0.06168997
19673,0.11093169
19674,0.0012697587
19675,0.016011197
19676,0.33101854
19677,0.1404757
19678,0.28921857
19679,0.10745661
19680,0.3472266
19681,0.1639054
19682,0.2969527
19683,0.17456643
19684,0.31841817
19685,0.01957196
19686,0.06392351
19687,0.6963421
19688,0.042587366
19689,0.9935493
19690,0.016557323
19691,0.054118488
19692,0.2737534
19693,0.074985325
19694,0.04623595
19695,0.119564675
19696,0.15795222
19697,0.05948658
19698,0.15162605
19699,0.1563122
19700,0.09966015
19701,0.25376368
19702,0.23516248
19703,0.13578166
19704,0.066898815
19705,0.18117392
19706,0.1014647
19707,0.08796962
19708,0.12917024
19709,0.1051672
19710,0.011790693
19711,0.16628079
19712,0.10240926
19713,0.3351856
19714,0.3684681
19715,0.124367945
19716,0.42227018
19717,0.100172214
19718,0.090452455
19719,0.23407345
19720,0.28329715
19721,0.07725782
19722,0.3491525
19723,0.24998033
19724,0.12264526
19725,0.343971
19726,0.18696605
19727,0.03543712
19728,0.046330065
19729,0.31882775
19730,0.10717315
19731,0.07970358
19732,0.31125164
19733,0.003781687
19734,0.04250744
19735,0.4032769
19736,0.12965347
19737,0.18050656
19738,0.034276564
19739,0.24597444
19740,0.22285496
19741,0.20096798
19742,0.16148676
19743,0.16272902
19744,0.083353825
19745,0.18272702
19746,0.05990497
19747,0.24329214
19748,0.0119941095
19749,0.16230033
19750,0.12353078
19751,0.19622259
19752,0.054323636
19753,0.09704804
19754,0.30559772
19755,0.09398813
19756,0.0845259
19757,0.2872361
19758,0.049113914
19759,0.15902697
19760,0.044095214
19761,0.2042841
19762,0.35764602
19763,0.070335925
19764,0.03302857
19765,0.29249173
19766,0.039967984
19767,0.003253903
19768,0.45064166
19769,0.46622396
19770,0.16146202
19771,0.10131294
19772,0.009337435
19773,0.055897694
19774,0.17255728
19775,0.1320799
19776,0.12645414
19777,0.254839
19778,0.3267577
19779,0.2362159
19780,0.21849808
19781,0.14080553
19782,0.2247972
19783,0.8055932
19784,0.09139775
19785,0.0075832927
19786,0.077884406
19787,0.22445597
19788,0.045223385
19789,0.023102567
19790,0.03597035
19791,0.13915877
19792,0.22700578
19793,0.44796792
19794,0.050832693
19795,0.022166971
19796,0.21356083
19797,0.10823513
19798,0.063157395
19799,0.076353654
19800,0.5286976
19801,0.12339772
19802,0.1910833
19803,0.057868216
19804,0.07945082
19805,0.46776283
19806,0.030020265
19807,0.67002374
19808,0.06425089
19809,0.2813255
19810,0.26444474
19811,0.22037913
19812,0.3998489
19813,0.21671149
19814,0.043453705
19815,0.14131325
19816,0.13342099
19817,0.19686274
19818,0.13600281
19819,0.002370961
19820,0.07443706
19821,0.1352385
19822,0.09503281
19823,0.9262135
19824,0.23344854
19825,0.27141935
19826,0.13897572
19827,0.042063866
19828,0.11858813
19829,0.24153274
19830,0.4818828
19831,0.10780186
19832,0.00728277
19833,0.18802863
19834,0.2897835
19835,0.006134213
19836,0.07072321
19837,0.003968067
19838,0.14914477
19839,0.057597704
19840,0.08782265
19841,0.013876777
19842,0.64410025
19843,0.28652355
19844,0.105631314
19845,0.1732541
19846,0.471027
19847,0.336254
19848,0.5397087
19849,0.30735895
19850,0.6205295
19851,0.116987
19852,0.4259047
19853,0.33431283
19854,0.47469443
19855,0.12711577
19856,0.3328019
19857,0.025715416
19858,0.27327943
19859,0.101931326
19860,0.0218903
19861,0.80640244
19862,0.382926
19863,0.13790715
19864,0.09103233
19865,0.33362988
19866,0.30119538
19867,0.40785277
19868,0.33432454
19869,0.3424867
19870,0.3770179
19871,0.0894845
19872,0.15771598
19873,0.028866142
19874,0.019743102
19875,0.030566333
19876,0.31924972
19877,0.30808094
19878,0.2596487
19879,0.07511796
19880,0.120781966
19881,0.18152283
19882,0.14002852
19883,0.49472463
19884,0.09248363
19885,0.2639471
19886,0.26677597
19887,0.15350088
19888,0.045993984
19889,0.03603675
19890,0.33820543
19891,0.011615961
19892,0.04109118
19893,0.094002604
19894,0.8830565
19895,0.1920315
19896,0.3311411
19897,0.05477293
19898,0.0023490363
19899,0.027135853
19900,0.0713468
19901,0.0810811
19902,0.077893905
19903,0.26715517
19904,0.12726912
19905,0.32936105
19906,0.2164714
19907,0.077328525
19908,0.03621996
19909,0.19815797
19910,0.21525489
19911,0.18981585
19912,0.046738714
19913,0.3627409
19914,0.10557968
19915,0.086070165
19916,0.016618391
19917,0.33149418
19918,0.15965505
19919,0.22747734
19920,0.35526618
19921,0.036602393
19922,0.12228137
19923,0.050347958
19924,0.03061299
19925,0.05233595
19926,0.28007343
19927,0.12226951
19928,0.20279777
19929,0.12357494
19930,0.17303069
19931,0.0013099462
19932,0.10394365
19933,0.028113483
19934,0.376369
19935,0.27451074
19936,0.17843351
19937,0.06599444
19938,0.12639515
19939,0.17330095
19940,0.093190156
19941,0.07705275
19942,0.1523991
19943,0.093516655
19944,0.22209068
19945,0.53076136
19946,0.23869853
19947,0.6149637
19948,0.101531774
19949,0.061157178
19950,0.7812386
19951,0.25194484
19952,0.20122012
19953,0.078661904
19954,0.47706327
19955,0.35586858
19956,0.15959674
19957,0.13885023
19958,0.019676479
19959,0.21192546
19960,0.13760355
19961,0.17989662
19962,0.54724056
19963,0.17451769
19964,0.14026551
19965,0.09205461
19966,0.14106925
19967,0.08654465
19968,0.30826664
19969,0.2426439
19970,0.071247816
19971,0.084704146
19972,0.39648366
19973,0.05407597
19974,0.31008923
19975,0.30059144
19976,0.37155172
19977,0.28302768
19978,0.03381855
19979,0.24131513
19980,0.094251804
19981,0.22757308
19982,0.08563446
19983,0.17435548
19984,0.1319174
19985,0.42391568
19986,0.28448415
19987,0.34175467
19988,0.06046188
19989,0.13030392
19990,0.0431771
19991,0.2392531
19992,0.15411313
19993,0.087657325
19994,0.45250937
19995,0.32150722
19996,0.02379151
19997,0.018701373
19998,0.0072904616
19999,0.10981606
20000,0.30166715
20001,0.057785887
20002,0.10708428
20003,0.06673744
20004,0.7074698
20005,0.075001195
20006,0.13702936
20007,0.53145206
20008,0.11277374
20009,0.29781914
20010,0.037769247
20011,0.027375493
20012,0.3334429
20013,0.1426123
20014,0.2554241
20015,0.0006800561
20016,0.21006963
20017,0.38483122
20018,0.039112795
20019,0.22677824
20020,0.10176068
20021,0.24764407
20022,0.45384255
20023,0.3480375
20024,0.051413886
20025,0.34063333
20026,0.15802677
20027,0.02242684
20028,0.25515786
20029,0.044229884
20030,0.16653803
20031,0.60485893
20032,0.05304043
20033,0.109054245
20034,0.193017
20035,0.13418436
20036,0.093080305
20037,0.23382936
20038,0.17046314
20039,0.3021003
20040,0.054875914
20041,0.2001935
20042,0.07098339
20043,0.030957278
20044,0.12311739
20045,0.15367028
20046,0.36466113
20047,0.26075113
20048,0.2722725
20049,0.25170645
20050,0.07935561
20051,0.22972028
20052,0.37498963
20053,0.2337911
20054,0.04036759
20055,0.17929798
20056,0.25680032
20057,0.109313615
20058,0.09532475
20059,0.11819032
20060,0.17346907
20061,0.26405588
20062,0.23840874
20063,0.11488333
20064,0.02342344
20065,0.13399889
20066,0.073781356
20067,0.05846051
20068,0.4287066
20069,0.11235356
20070,0.1300499
20071,0.41356954
20072,0.24058577
20073,0.0761724
20074,0.2159662
20075,0.1919619
20076,0.0013341111
20077,0.3501565
20078,0.017128244
20079,0.12845147
20080,0.29699644
20081,0.31689247
20082,0.25869614
20083,0.12071649
20084,0.12143214
20085,0.17085804
20086,0.15820968
20087,0.03244107
20088,0.2785932
20089,0.16433606
20090,0.5921947
20091,0.22138497
20092,0.15881792
20093,0.006272934
20094,0.15237576
20095,0.032928143
20096,0.08557387
20097,0.007402106
20098,0.30674222
20099,0.08728888
20100,0.38446987
20101,0.28188387
20102,0.023125539
20103,0.1515285
20104,0.06558809
20105,0.051846758
20106,0.06648796
20107,0.12955207
20108,0.0652501
20109,0.19170816
20110,0.12642628
20111,0.7394474
20112,0.031250436
20113,0.2719968
20114,0.52876776
20115,0.10661826
20116,0.15711549
20117,0.044862337
20118,0.08519555
20119,0.046835225
20120,0.30282855
20121,0.38334605
20122,0.09563905
20123,0.1212672
20124,0.20249835
20125,0.2921054
20126,0.14961311
20127,0.0025573361
20128,0.4010706
20129,0.033445895
20130,0.28700748
20131,0.11867304
20132,0.33694077
20133,0.19083467
20134,0.009162312
20135,0.3087004
20136,0.10714682
20137,0.037897095
20138,0.41989863
20139,0.058114275
20140,0.1294065
20141,0.1608999
20142,0.11620506
20143,0.07666441
20144,0.49263677
20145,0.12504856
20146,0.5430647
20147,0.29973695
20148,0.11231681
20149,0.33182994
20150,0.1743441
20151,0.042480092
20152,0.30802664
20153,0.029136771
20154,0.47660205
20155,0.05409522
20156,0.10280885
20157,0.07059802
20158,0.11974231
20159,0.04222484
20160,0.051444847
20161,0.2348702
20162,0.08202681
20163,0.063636005
20164,0.0136574395
20165,0.12939006
20166,0.017453562
20167,0.023035524
20168,0.05665199
20169,0.25368488
20170,0.3787275
20171,0.019939851
20172,0.11503987
20173,0.011714361
20174,0.017898636
20175,0.18335935
20176,0.40419877
20177,0.31510186
20178,0.29747215
20179,0.16505572
20180,0.113941014
20181,0.17584823
20182,0.052101664
20183,0.2058992
20184,0.13489187
20185,0.13835359
20186,0.22530355
20187,0.38782278
20188,0.010952891
20189,0.17160514
20190,0.20985278
20191,0.19959746
20192,0.1262647
20193,0.07469459
20194,0.06375499
20195,0.6375338
20196,0.2452257
20197,0.0346357
20198,0.4215936
20199,0.08871158
20200,0.520762
20201,0.0986809
20202,0.064019226
20203,0.18195428
20204,0.25207493
20205,0.17011935
20206,0.38674474
20207,0.0021618498
20208,0.029543733
20209,0.11836512
20210,0.20280993
20211,0.02703842
20212,0.05605479
20213,0.016189462
20214,0.169287
20215,0.005242376
20216,0.030774454
20217,0.11407527
20218,0.19769934
20219,0.07313598
20220,0.022718288
20221,0.0974091
20222,0.20791061
20223,0.10002399
20224,0.14881812
20225,0.19034186
20226,0.3951536
20227,0.17705147
20228,0.17495771
20229,0.095672734
20230,0.14362173
20231,0.173981
20232,0.19923562
20233,0.54482836
20234,0.3493546
20235,0.014161118
20236,0.30521366
20237,0.31111413
20238,0.6826336
20239,0.10502479
20240,0.15531202
20241,0.07934625
20242,0.09023438
20243,0.343215
20244,0.032467324
20245,0.047403656
20246,0.26159167
20247,0.16431239
20248,0.14025423
20249,0.03144592
20250,0.22787724
20251,0.10791352
20252,0.104349636
20253,0.21062347
20254,0.053969495
20255,0.044481687
20256,0.08399181
20257,0.08720633
20258,0.13105768
20259,0.060340628
20260,0.27708915
20261,0.13805796
20262,0.15265301
20263,0.17313339
20264,0.031484038
20265,0.10546385
20266,0.33480507
20267,0.24346331
20268,0.41600278
20269,0.026828727
20270,0.043409538
20271,0.11765448
20272,0.24844493
20273,0.06095109
20274,0.19876504
20275,0.12807044
20276,0.23888922
20277,0.38134438
20278,0.05999207
20279,0.0051004114
20280,0.00695667
20281,0.37108007
20282,0.068782896
20283,0.12111543
20284,0.19150199
20285,0.081726104
20286,0.28460145
20287,0.0560509
20288,0.2174604
20289,0.0908009
20290,0.067395285
20291,0.026582884
20292,0.35648873
20293,0.18069695
20294,0.045702368
20295,0.021336682
20296,0.030569253
20297,0.2890478
20298,0.08697034
20299,0.04666107
20300,0.08037255
20301,0.107719935
20302,0.50600314
20303,0.17730561
20304,0.010576914
20305,0.070904985
20306,0.0023231537
20307,0.035055183
20308,0.033366848
20309,0.41168463
20310,0.28236592
20311,0.07400457
20312,0.22284031
20313,0.052108556
20314,0.37451145
20315,0.18970409
20316,0.08345273
20317,0.38440266
20318,0.34018135
20319,0.011716817
20320,0.099004224
20321,0.08880886
20322,0.23892535
20323,0.20914516
20324,0.24624938
20325,0.009068619
20326,0.030422218
20327,0.003410449
20328,0.15638413
20329,0.25249037
20330,0.12329739
20331,0.03962256
20332,0.06570378
20333,0.2040226
20334,0.07346479
20335,0.030831099
20336,0.046588507
20337,0.5254692
20338,0.07401532
20339,0.019774707
20340,0.057792015
20341,0.19071032
20342,0.11316406
20343,0.06909861
20344,0.041342165
20345,0.03341619
20346,0.112863
20347,0.021090461
20348,0.18553409
20349,0.13986172
20350,0.47959262
20351,0.081110254
20352,0.004429089
20353,0.14330913
20354,0.057448827
20355,0.20391907
20356,0.45451146
20357,0.08240884
20358,0.2945441
20359,0.04092726
20360,0.11262862
20361,0.25338566
20362,0.03161814
20363,0.10002751
20364,0.26421517
20365,0.6325442
20366,0.05211748
20367,0.19148609
20368,0.44874004
20369,0.35540155
20370,0.2031223
20371,0.06575732
20372,0.20481665
20373,0.34992114
20374,0.070519395
20375,0.044332538
20376,0.07668206
20377,0.24318674
20378,0.23578511
20379,0.17967737
20380,0.11573522
20381,0.15525025
20382,0.07718677
20383,0.8009427
20384,0.0067771035
20385,0.094485246
20386,0.008758034
20387,0.31541523
20388,0.04585973
20389,0.35602048
20390,0.09378933
20391,0.17221597
20392,0.041563485
20393,0.3802979
20394,0.09899366
20395,0.08035453
20396,0.22398783
20397,0.6092476
20398,0.13748513
20399,0.37700865
20400,0.3347696
20401,0.06058886
20402,0.4544544
20403,0.16724789
20404,0.14836176
20405,0.09834306
20406,0.011441227
20407,0.23269169
20408,0.07657157
20409,0.17915478
20410,0.092190556
20411,0.07185028
20412,0.19827338
20413,0.0013347187
20414,0.06846932
20415,0.04881101
20416,0.18491289
20417,0.9290342
20418,0.114283346
20419,0.26443684
20420,0.1884253
20421,0.001156126
20422,0.031569827
20423,0.29650337
20424,0.101454854
20425,0.3353789
20426,0.107341304
20427,0.008162493
20428,0.12715927
20429,0.005580002
20430,0.026007269
20431,0.10678582
20432,0.054672573
20433,0.112663865
20434,0.14055695
20435,0.06343417
20436,0.0013994756
20437,0.08730414
20438,0.25940314
20439,0.13743429
20440,0.09530929
20441,0.06688913
20442,0.026918972
20443,0.16303825
20444,0.007706123
20445,0.39874607
20446,0.2995192
20447,0.34001777
20448,0.03237093
20449,0.260048
20450,0.093788445
20451,0.11478321
20452,0.1736835
20453,0.0059403507
20454,0.110605
20455,0.02950633
